listing_id,id,date,comments
178860,449354080,5/6/2019,"Danielle's place was probably one of the best Airbnbs I have ever stayed at! Danielle was very respondent to all my messages and was very understanding of my later than expected check-in. The house is very clean, and there are various teas and coffee to enjoy in the kitchen. She even gave me lots of local recommendations and really helped me enjoy my stay in Dublin! The crepes that Francois made were also really delicious!"
178860,460535129,5/29/2019,"We had a delightful time staying with Danielle and her family who were warm, welcoming and happy to chat/offer local advice or let us do our own thing. Danielle also provided us with a shelf in the fridge, fast wifi, a cat to give hugs to and a superb collection of herbal teas. The bedroom was simple but great: large bed, no external noise, heating and lock on the door. The location was perfect: only a minute or two from a Tesco Express, laundromat, bars, pubs and trendy cafes and lots of beautiful instagram-worthy Georgian houses/streets. It's also only a 2 minute walk to buses that go straight into the city centre, all the tourist destinations or to Dublin airport. I stayed the final night alone as a young solo female traveller and felt 100% safe in both the house and neighbourhood and would highly recommend it."
178860,463520301,6/3/2019,Highly recommend. Great location.
178860,471243733,6/17/2019,"Very friendly and nice hosts in Dublin, we can certainly recommend to stay with Danielle!"
178860,478630978,6/30/2019,"Danielle and Francois were excellent hosts. They were so welcoming and accommodating, their place was beautiful and clean and had everything we could possibly need for a lovely break in Dublin. The pancakes were much enjoyed by us both and we would recommend this Airbnb to anyone looking to stay in Dublin. The location couldnt have been better, out of the way of hustle and noise yet easy walking distance to all the local attractions. Danielle and Francois were available when we needed them but gave us the privacy that we wanted whilst sharing their home. Leo the cat was a very welcomed addition. Thank you for having us, we will be back in the future."
178860,484219731,7/8/2019,Great place! Great host! 10 stars!
178860,489182078,7/16/2019,Very comfortable room. Well located. Host was friendly and informative. Crepes were fantastic!
178860,499300507,7/31/2019,"Clean, comfortable, and great location in Dublin.  Danielle is thoughtful and welcoming. Perfect room with blackout shades for a good nights sleep!"
178860,513312122,8/19/2019,"Danielle and Francois are warm, well-travelled people. I enjoyed my privacy, while also feeling welcome. The space is beautiful. The bathroom fixtures and bathroom tile might be original; I have certainly never seen the like. The upper bedroom itself was quiet and spacious. It was no problem at all sharing the bathroom or making a cup of tea in the kitchen. The location is very good, and Danielle is responsive to all concerns or questions. A great experience."
178860,515121717,8/22/2019,"You can expect kindness in a big foreign city. She and her family went out of their way to accommodate myself and my daughter.....open heart, open door and respect for the Airbnb true purpose!!!"
178860,522559734,9/2/2019,"Danielles place was just perfect for my first trip to Dublin.  The house is a charming Georgian with lots of character and located on a quiet street in the Portobello neighborhood - but within walking distance to the city center.  The room was much bigger than I expected, and the bed was very comfortable, indeed.  Most of all, I enjoyed the kind hospitality of Danielle and Francois.  And I highly recommend booking an extra day to stay with them to enjoy the delicious home-made crepes made special for guests just on Sunday :)"
178860,530861947,9/16/2019,"Danielle's place is centered in a lively and convenient area of Dublin - the location was central to many of the places I wanted to check out, while still allowing me to feel like a local. Her home is clean, quiet, and perfect for anyone traveling solo (I was). Danielle was so accommodating and gave me great suggestions/tips. Her husband and daughter are also lovely and very welcoming. Thank you for a great stay!"
178860,542427782,10/6/2019,"I had never really stayed within a family situation and was a bit concerned, even though I knew them as I stayed downstairs last year. Not to fret it was as though I was an independent member off the family. Coming and going as i did an yet knew if I needed something they would be there"
178860,546846169,10/14/2019,Danielle and Francois were very welcoming and friendly! Their home is beautiful and in a great location.
178860,552300084,10/21/2019,Really nice and charming place and hosts! Centrally located to the city. Comfortable beds. Overall a great stay and value for the money :)
178860,555976668,10/28/2019,"I really enjoyed my stay with Danielle and Francois. I was in town for the marathon and stayed for 2 nights. Lovely room, nice and warm and the bed was comfy. I was treated really well and the crepes on Monday morning were amazing! I will definitely be back to stay again. Thank you!"
178860,567292653,11/22/2019,"This is my second time booking with Danielle and Francois. I love staying in a beautiful late Georgian house with a view, across a quiet street, of other beautiful late Georgian houses. Portobello is a great little neighbourhood, very close to my favourite cafe and to multiple interesting restaurants, and an easy walk to the National Concert Hall, the National Gallery, Stephens Green, Grafton St, etc. The house itself is quiet, and it was wonderful to relax in the huge bathtub after my busiest day. I see no reason to stay anywhere else when in Dublinîunless someone else beats me to it!"
181823,427499697,3/23/2019,"Loved this class. Inna is warm, welcoming, funny, and has truly infectious enthusiasm for chocolate. If youre curious youll learn a ton î Inna is a scientist in her day job and is happy to dive as deep as youd like into the physics of chocolate crystallization, phase changes, etc. The class involved a lot of tasting, of course, plus you take home the chocolates you make. Highly recommend!"
